payment_id,tenant_id,property_id,due_date,pay_date,amount_due,amount_paid,late_fee,payment_status,payment_method
PAY002599,T0245,P005,2024-10-01,,2230.0,0,223.0,missed,
PAY002600,T0245,P005,2024-11-01,2024-11-02,2230.0,2230.0,0,on_time,check
PAY002601,T0245,P005,2024-12-01,2024-12-03,2230.0,2230.0,0,on_time,ACH
PAY002602,T0245,P005,2025-01-01,2025-01-04,2230.0,2230.0,0,on_time,ACH
PAY002603,T0245,P005,2025-02-01,2025-02-04,2230.0,2230.0,0,on_time,credit_card
PAY002604,T0246,P009,2023-11-01,2023-11-04,2020.0,2020.0,0,on_time,check
PAY002605,T0246,P009,2023-12-01,2023-12-19,2020.0,2020.0,101.0,late,ACH
PAY002606,T0246,P009,2024-01-01,2024-01-04,2020.0,2020.0,0,on_time,credit_card
PAY002607,T0246,P009,2024-02-01,2024-02-02,2020.0,2020.0,0,on_time,ACH
PAY002608,T0246,P009,2024-03-01,2024-03-01,2020.0,2020.0,0,on_time,ACH
PAY002609,T0246,P009,2024-04-01,2024-04-01,2020.0,2020.0,0,on_time,ACH
PAY002610,T0246,P009,2024-05-01,2024-05-04,2020.0,2020.0,0,on_time,check
PAY002611,T0246,P009,2024-06-01,2024-06-01,2020.0,2020.0,0,on_time,ACH
PAY002612,T0246,P009,2024-07-01,2024-07-01,2020.0,2020.0,0,on_time,ACH
PAY002613,T0246,P009,2024-08-01,2024-08-03,2020.0,2020.0,0,on_time,ACH
PAY002614,T0246,P009,2024-09-01,2024-09-04,2020.0,2020.0,0,on_time,credit_card
PAY002615,T0246,P009,2024-10-01,2024-10-01,2020.0,2020.0,0,on_time,check
PAY002616,T0247,P025,2022-12-01,2022-12-02,1180.0,1180.0,0,on_time,ACH
PAY002617,T0247,P025,2023-01-01,2023-01-01,1180.0,1180.0,0,on_time,ACH
PAY002618,T0247,P025,2023-02-01,2023-02-26,1180.0,1180.0,59.0,late,ACH
PAY002619,T0247,P025,2023-03-01,2023-03-01,1180.0,1180.0,0,on_time,ACH
PAY002620,T0247,P025,2023-04-01,2023-04-01,1180.0,1180.0,0,on_time,ACH
PAY002621,T0247,P025,2023-05-01,2023-05-03,1180.0,1180.0,0,on_time,ACH
PAY002622,T0247,P025,2023-06-01,2023-06-01,1180.0,1180.0,0,on_time,credit_card
PAY002623,T0248,P050,2024-03-01,2024-03-03,1110.0,1110.0,0,on_time,ACH
PAY002624,T0248,P050,2024-04-01,2024-04-02,1110.0,1110.0,0,on_time,ACH
PAY002625,T0248,P050,2024-05-01,2024-05-14,1110.0,1110.0,55.5,late,check
PAY002626,T0248,P050,2024-06-01,2024-06-02,1110.0,1110.0,0,on_time,ACH
PAY002627,T0248,P050,2024-07-01,2024-07-03,1110.0,1110.0,0,on_time,ACH
PAY002628,T0248,P050,2024-08-01,2024-08-12,1110.0,1110.0,55.5,late,ACH
PAY002629,T0248,P050,2024-09-01,2024-09-04,1110.0,1110.0,0,on_time,ACH
PAY002630,T0248,P050,2024-10-01,2024-10-19,1110.0,1110.0,55.5,late,money_order
PAY002631,T0248,P050,2024-11-01,2024-11-03,1110.0,1110.0,0,on_time,ACH
PAY002632,T0248,P050,2024-12-01,2024-12-03,1110.0,1110.0,0,on_time,ACH
PAY002633,T0248,P050,2025-01-01,2025-01-03,1110.0,1110.0,0,on_time,ACH
PAY002634,T0248,P050,2025-02-01,2025-02-03,1110.0,1110.0,0,on_time,credit_card
PAY002635,T0249,P025,2024-11-01,2024-11-03,1080.0,1080.0,0,on_time,ACH
PAY002636,T0249,P025,2024-12-01,2024-12-01,1080.0,1080.0,0,on_time,ACH
PAY002637,T0249,P025,2025-01-01,2025-01-21,1080.0,1080.0,54.0,late,check
PAY002638,T0249,P025,2025-02-01,2025-02-04,1080.0,1080.0,0,on_time,ACH
PAY002639,T0249,P025,2025-03-01,2025-03-21,1080.0,1080.0,54.0,late,ACH
PAY002640,T0249,P025,2025-04-01,2025-04-02,1080.0,1080.0,0,on_time,check
PAY002641,T0249,P025,2025-05-01,2025-05-09,1080.0,1080.0,54.0,late,money_order
PAY002642,T0250,P005,2022-09-01,2022-09-01,3180.0,3180.0,0,on_time,check
PAY002643,T0250,P005,2022-10-01,2022-10-02,3180.0,3180.0,0,on_time,check
PAY002644,T0250,P005,2022-11-01,2022-11-03,3180.0,3180.0,0,on_time,ACH
PAY002645,T0250,P005,2022-12-01,2022-12-03,3180.0,3180.0,0,on_time,ACH
PAY002646,T0250,P005,2023-01-01,2023-01-08,3180.0,3180.0,159.0,late,credit_card
PAY002647,T0250,P005,2023-02-01,2023-02-01,3180.0,3180.0,0,on_time,check
PAY002648,T0250,P005,2023-03-01,2023-03-04,3180.0,3180.0,0,on_time,ACH
PAY002649,T0250,P005,2023-04-01,2023-04-03,3180.0,3180.0,0,on_time,ACH
PAY002650,T0250,P005,2023-05-01,2023-05-14,3180.0,3180.0,159.0,late,check
PAY002651,T0250,P005,2023-06-01,2023-06-01,3180.0,3180.0,0,on_time,ACH
PAY002652,T0250,P005,2023-07-01,2023-07-03,3180.0,3180.0,0,on_time,ACH
PAY002653,T0250,P005,2023-08-01,2023-08-03,3180.0,3180.0,0,on_time,ACH
PAY002654,T0251,P030,2023-09-01,2023-09-20,10700.0,10700.0,535.0,late,ACH
PAY002655,T0251,P030,2023-10-01,2023-10-04,10700.0,10700.0,0,on_time,ACH
PAY002656,T0251,P030,2023-11-01,2023-11-01,10700.0,10700.0,0,on_time,money_order
PAY002657,T0251,P030,2023-12-01,2023-12-04,10700.0,10700.0,0,on_time,credit_card
PAY002658,T0251,P030,2024-01-01,2024-01-02,10700.0,10700.0,0,on_time,ACH
PAY002659,T0251,P030,2024-02-01,2024-02-03,10700.0,10700.0,0,on_time,check
PAY002660,T0251,P030,2024-03-01,2024-03-01,10700.0,10700.0,0,on_time,ACH
PAY002661,T0251,P030,2024-04-01,2024-04-04,10700.0,10700.0,0,on_time,check
PAY002662,T0251,P030,2024-05-01,2024-05-04,10700.0,10700.0,0,on_time,check
PAY002663,T0251,P030,2024-06-01,2024-06-01,10700.0,10700.0,0,on_time,credit_card
PAY002664,T0251,P030,2024-07-01,2024-07-01,10700.0,10700.0,0,on_time,ACH
PAY002665,T0251,P030,2024-08-01,2024-08-21,10700.0,10700.0,535.0,late,money_order
PAY002666,T0252,P028,2023-02-01,2023-02-04,3060.0,3060.0,0,on_time,check
PAY002667,T0252,P028,2023-03-01,2023-03-02,3060.0,3060.0,0,on_time,ACH
PAY002668,T0252,P028,2023-04-01,2023-04-02,3060.0,3060.0,0,on_time,ACH
PAY002669,T0252,P028,2023-05-01,2023-05-01,3060.0,3060.0,0,on_time,ACH
PAY002670,T0252,P028,2023-06-01,2023-06-11,3060.0,3060.0,153.0,late,ACH
PAY002671,T0252,P028,2023-07-01,2023-07-03,3060.0,3060.0,0,on_time,ACH
PAY002672,T0252,P028,2023-08-01,2023-08-03,3060.0,3060.0,0,on_time,credit_card
PAY002673,T0252,P028,2023-09-01,2023-09-03,3060.0,3060.0,0,on_time,ACH
PAY002674,T0252,P028,2023-10-01,2023-10-02,3060.0,3060.0,0,on_time,ACH
PAY002675,T0252,P028,2023-11-01,2023-11-04,3060.0,3060.0,0,on_time,ACH
PAY002676,T0252,P028,2023-12-01,2023-12-02,3060.0,3060.0,0,on_time,credit_card
PAY002677,T0252,P028,2024-01-01,2024-01-02,3060.0,3060.0,0,on_time,check
PAY002678,T0253,P013,2024-03-01,2024-03-04,1950.0,1950.0,0,on_time,credit_card
PAY002679,T0253,P013,2024-04-01,2024-04-01,1950.0,1950.0,0,on_time,money_order
PAY002680,T0253,P013,2024-05-01,2024-05-03,1950.0,1950.0,0,on_time,ACH
PAY002681,T0253,P013,2024-06-01,2024-06-01,1950.0,1950.0,0,on_time,credit_card
PAY002682,T0253,P013,2024-07-01,2024-07-02,1950.0,1950.0,0,on_time,ACH
PAY002683,T0253,P013,2024-08-01,2024-08-03,1950.0,1950.0,0,on_time,ACH
PAY002684,T0253,P013,2024-09-01,2024-09-01,1950.0,1950.0,0,on_time,check
PAY002685,T0253,P013,2024-10-01,2024-10-01,1950.0,1950.0,0,on_time,ACH
PAY002686,T0253,P013,2024-11-01,2024-11-04,1950.0,1950.0,0,on_time,check
PAY002687,T0253,P013,2024-12-01,2024-12-01,1950.0,1950.0,0,on_time,ACH
PAY002688,T0253,P013,2025-01-01,2025-01-01,1950.0,1950.0,0,on_time,money_order
PAY002689,T0253,P013,2025-02-01,2025-02-02,1950.0,1950.0,0,on_time,check
PAY002690,T0254,P007,2022-07-01,2022-07-04,2250.0,2250.0,0,on_time,check
PAY002691,T0254,P007,2022-08-01,2022-08-16,2250.0,2250.0,112.5,late,credit_card
PAY002692,T0254,P007,2022-09-01,2022-09-02,2250.0,2250.0,0,on_time,ACH
PAY002693,T0254,P007,2022-10-01,2022-10-01,2250.0,2250.0,0,on_time,credit_card
PAY002694,T0254,P007,2022-11-01,2022-11-03,2250.0,2250.0,0,on_time,check
PAY002695,T0254,P007,2022-12-01,2022-12-03,2250.0,2250.0,0,on_time,ACH
PAY002696,T0254,P007,2023-01-01,2023-01-01,2250.0,2250.0,0,on_time,ACH
PAY002697,T0254,P007,2023-02-01,2023-02-03,2250.0,2250.0,0,on_time,ACH
PAY002698,T0254,P007,2023-03-01,2023-03-03,2250.0,2250.0,0,on_time,ACH
PAY002699,T0254,P007,2023-04-01,2023-04-02,2250.0,2250.0,0,on_time,check
PAY002700,T0254,P007,2023-05-01,2023-05-01,2250.0,2250.0,0,on_time,ACH
PAY002701,T0254,P007,2023-06-01,2023-06-03,2250.0,2250.0,0,on_time,money_order
PAY002702,T0255,P015,2024-03-01,2024-03-02,2730.0,2730.0,0,on_time,ACH
PAY002703,T0255,P015,2024-04-01,2024-04-03,2730.0,2730.0,0,on_time,check
PAY002704,T0255,P015,2024-05-01,2024-05-01,2730.0,2730.0,0,on_time,check
PAY002705,T0255,P015,2024-06-01,2024-06-25,2730.0,2730.0,136.5,late,ACH
PAY002706,T0255,P015,2024-07-01,2024-07-01,2730.0,2730.0,0,on_time,ACH
PAY002707,T0255,P015,2024-08-01,2024-08-20,2730.0,2730.0,136.5,late,ACH
PAY002708,T0255,P015,2024-09-01,2024-09-01,2730.0,2730.0,0,on_time,check
PAY002709,T0255,P015,2024-10-01,2024-10-25,2730.0,2730.0,136.5,late,credit_card
PAY002710,T0255,P015,2024-11-01,2024-11-03,2730.0,2730.0,0,on_time,ACH
PAY002711,T0255,P015,2024-12-01,2024-12-03,2730.0,2730.0,0,on_time,credit_card
PAY002712,T0255,P015,2025-01-01,2025-01-03,2730.0,2730.0,0,on_time,check
PAY002713,T0255,P015,2025-02-01,2025-02-04,2730.0,2730.0,0,on_time,ACH
PAY002714,T0256,P022,2024-06-01,2024-06-03,2970.0,2970.0,0,on_time,check
PAY002715,T0256,P022,2024-07-01,2024-07-02,2970.0,2970.0,0,on_time,ACH
PAY002716,T0256,P022,2024-08-01,2024-08-01,2970.0,2970.0,0,on_time,ACH
PAY002717,T0256,P022,2024-09-01,2024-09-02,2970.0,2970.0,0,on_time,ACH
PAY002718,T0256,P022,2024-10-01,2024-10-02,2970.0,2970.0,0,on_time,money_order
PAY002719,T0256,P022,2024-11-01,2024-11-03,2970.0,2970.0,0,on_time,credit_card
PAY002720,T0256,P022,2024-12-01,2024-12-04,2970.0,2970.0,0,on_time,ACH
PAY002721,T0256,P022,2025-01-01,2025-01-03,2970.0,2970.0,0,on_time,credit_card
PAY002722,T0256,P022,2025-02-01,2025-02-04,2970.0,2970.0,0,on_time,ACH
PAY002723,T0256,P022,2025-03-01,2025-03-01,2970.0,2970.0,0,on_time,ACH
PAY002724,T0256,P022,2025-04-01,2025-04-01,2970.0,2970.0,0,on_time,ACH
PAY002725,T0256,P022,2025-05-01,2025-05-03,2970.0,2970.0,0,on_time,credit_card
PAY002726,T0257,P029,2023-05-01,2023-05-02,3080.0,3080.0,0,on_time,check
PAY002727,T0257,P029,2023-06-01,2023-06-04,3080.0,3080.0,0,on_time,ACH
PAY002728,T0257,P029,2023-07-01,2023-07-02,3080.0,3080.0,0,on_time,ACH
PAY002729,T0257,P029,2023-08-01,2023-08-03,3080.0,3080.0,0,on_time,ACH
PAY002730,T0257,P029,2023-09-01,2023-09-02,3080.0,3080.0,0,on_time,ACH
PAY002731,T0257,P029,2023-10-01,2023-10-01,3080.0,3080.0,0,on_time,check
PAY002732,T0257,P029,2023-11-01,2023-11-01,3080.0,3080.0,0,on_time,check
PAY002733,T0257,P029,2023-12-01,2023-12-02,3080.0,3080.0,0,on_time,ACH
PAY002734,T0257,P029,2024-01-01,2024-01-02,3080.0,3080.0,0,on_time,check
PAY002735,T0257,P029,2024-02-01,2024-02-23,3080.0,3080.0,154.0,late,ACH
PAY002736,T0257,P029,2024-03-01,2024-03-03,3080.0,3080.0,0,on_time,money_order
PAY002737,T0257,P029,2024-04-01,2024-04-19,3080.0,3080.0,154.0,late,check
PAY002738,T0258,P005,2023-03-01,2023-03-02,2520.0,2520.0,0,on_time,ACH
PAY002739,T0258,P005,2023-04-01,2023-04-04,2520.0,2520.0,0,on_time,check
PAY002740,T0258,P005,2023-05-01,2023-05-04,2520.0,2520.0,0,on_time,check
PAY002741,T0258,P005,2023-06-01,2023-06-03,2520.0,2520.0,0,on_time,check
PAY002742,T0258,P005,2023-07-01,2023-07-03,2520.0,2520.0,0,on_time,check
PAY002743,T0258,P005,2023-08-01,2023-08-04,2520.0,2520.0,0,on_time,check
PAY002744,T0258,P005,2023-09-01,2023-09-02,2520.0,2520.0,0,on_time,ACH
PAY002745,T0258,P005,2023-10-01,2023-10-01,2520.0,2520.0,0,on_time,ACH
PAY002746,T0258,P005,2023-11-01,2023-11-02,2520.0,2520.0,0,on_time,ACH
PAY002747,T0258,P005,2023-12-01,2023-12-02,2520.0,2520.0,0,on_time,ACH
PAY002748,T0258,P005,2024-01-01,2024-01-03,2520.0,2520.0,0,on_time,credit_card
PAY002749,T0258,P005,2024-02-01,2024-02-02,2520.0,2520.0,0,on_time,ACH
PAY002750,T0259,P012,2024-10-01,2024-10-02,2650.0,2650.0,0,on_time,ACH
PAY002751,T0259,P012,2024-11-01,2024-11-04,2650.0,2650.0,0,on_time,credit_card
PAY002752,T0259,P012,2024-12-01,2024-12-01,2650.0,2650.0,0,on_time,credit_card
PAY002753,T0259,P012,2025-01-01,2025-01-01,2650.0,2650.0,0,on_time,ACH
PAY002754,T0259,P012,2025-02-01,2025-02-15,2650.0,2650.0,132.5,late,check
PAY002755,T0259,P012,2025-03-01,2025-03-02,2650.0,2650.0,0,on_time,check
PAY002756,T0259,P012,2025-04-01,2025-04-01,2650.0,2650.0,0,on_time,money_order
PAY002757,T0259,P012,2025-05-01,2025-05-16,2650.0,2650.0,132.5,late,ACH
PAY002758,T0259,P012,2025-06-01,2025-06-02,2650.0,2650.0,0,on_time,ACH
PAY002759,T0260,P050,2022-05-01,2022-05-01,1990.0,1990.0,0,on_time,ACH
PAY002760,T0260,P050,2022-06-01,2022-06-03,1990.0,1990.0,0,on_time,check
PAY002761,T0260,P050,2022-07-01,2022-07-02,1990.0,1990.0,0,on_time,ACH
PAY002762,T0260,P050,2022-08-01,2022-08-18,1990.0,1990.0,99.5,late,ACH
PAY002763,T0260,P050,2022-09-01,2022-09-02,1990.0,1990.0,0,on_time,ACH
PAY002764,T0260,P050,2022-10-01,2022-10-03,1990.0,1990.0,0,on_time,ACH
PAY002765,T0260,P050,2022-11-01,2022-11-04,1990.0,1990.0,0,on_time,ACH
PAY002766,T0260,P050,2022-12-01,2022-12-04,1990.0,1990.0,0,on_time,ACH
PAY002767,T0260,P050,2023-01-01,2023-01-04,1990.0,1990.0,0,on_time,credit_card
PAY002768,T0260,P050,2023-02-01,2023-02-01,1990.0,1990.0,0,on_time,credit_card
PAY002769,T0260,P050,2023-03-01,2023-03-01,1990.0,1990.0,0,on_time,ACH
PAY002770,T0260,P050,2023-04-01,2023-04-04,1990.0,1990.0,0,on_time,ACH
PAY002771,T0261,P032,2022-08-01,2022-08-03,970.0,970.0,0,on_time,ACH
PAY002772,T0261,P032,2022-09-01,2022-09-03,970.0,970.0,0,on_time,money_order
PAY002773,T0261,P032,2022-10-01,2022-10-04,970.0,970.0,0,on_time,money_order
PAY002774,T0261,P032,2022-11-01,2022-11-04,970.0,970.0,0,on_time,money_order
PAY002775,T0261,P032,2022-12-01,2022-12-15,970.0,970.0,48.5,late,ACH
PAY002776,T0261,P032,2023-01-01,2023-01-03,970.0,970.0,0,on_time,credit_card
PAY002777,T0261,P032,2023-02-01,2023-02-01,970.0,970.0,0,on_time,money_order
PAY002778,T0261,P032,2023-03-01,2023-03-01,970.0,970.0,0,on_time,check
PAY002779,T0261,P032,2023-04-01,2023-04-01,970.0,970.0,0,on_time,check
PAY002780,T0261,P032,2023-05-01,2023-05-03,970.0,970.0,0,on_time,ACH
PAY002781,T0261,P032,2023-06-01,2023-06-02,970.0,970.0,0,on_time,ACH
PAY002782,T0261,P032,2023-07-01,2023-07-02,970.0,970.0,0,on_time,ACH
PAY002783,T0262,P023,2023-05-01,2023-05-04,2800.0,2800.0,0,on_time,money_order
PAY002784,T0262,P023,2023-06-01,2023-06-13,2800.0,2800.0,140.0,late,money_order
PAY002785,T0262,P023,2023-07-01,2023-07-03,2800.0,2800.0,0,on_time,ACH
PAY002786,T0262,P023,2023-08-01,2023-08-10,2800.0,2800.0,140.0,late,check
PAY002787,T0262,P023,2023-09-01,2023-09-03,2800.0,2800.0,0,on_time,check
PAY002788,T0262,P023,2023-10-01,2023-10-01,2800.0,2800.0,0,on_time,ACH
PAY002789,T0262,P023,2023-11-01,2023-11-01,2800.0,2800.0,0,on_time,ACH
PAY002790,T0262,P023,2023-12-01,2023-12-02,2800.0,2800.0,0,on_time,ACH
PAY002791,T0262,P023,2024-01-01,2024-01-04,2800.0,2800.0,0,on_time,ACH
PAY002792,T0262,P023,2024-02-01,2024-02-01,2800.0,2800.0,0,on_time,ACH
PAY002793,T0262,P023,2024-03-01,2024-03-03,2800.0,2800.0,0,on_time,ACH
PAY002794,T0262,P023,2024-04-01,2024-04-03,2800.0,2800.0,0,on_time,check
PAY002795,T0263,P032,2022-12-01,2022-12-02,2320.0,2320.0,0,on_time,ACH
PAY002796,T0263,P032,2023-01-01,2023-01-03,2320.0,2320.0,0,on_time,credit_card
PAY002797,T0263,P032,2023-02-01,2023-02-24,2320.0,2320.0,116.0,late,ACH
PAY002798,T0263,P032,2023-03-01,2023-03-03,2320.0,2320.0,0,on_time,ACH
PAY002799,T0263,P032,2023-04-01,2023-04-01,2320.0,2320.0,0,on_time,ACH
PAY002800,T0263,P032,2023-05-01,2023-05-01,2320.0,2320.0,0,on_time,credit_card
PAY002801,T0263,P032,2023-06-01,2023-06-03,2320.0,2320.0,0,on_time,money_order
PAY002802,T0263,P032,2023-07-01,2023-07-01,2320.0,2320.0,0,on_time,ACH
PAY002803,T0263,P032,2023-08-01,2023-08-03,2320.0,2320.0,0,on_time,ACH
PAY002804,T0263,P032,2023-09-01,2023-09-01,2320.0,2320.0,0,on_time,ACH
PAY002805,T0263,P032,2023-10-01,2023-10-04,2320.0,2320.0,0,on_time,ACH
PAY002806,T0263,P032,2023-11-01,2023-11-04,2320.0,2320.0,0,on_time,ACH
PAY002807,T0264,P038,2023-07-01,2023-07-03,2670.0,2670.0,0,on_time,money_order
PAY002808,T0264,P038,2023-08-01,2023-08-03,2670.0,2670.0,0,on_time,check
PAY002809,T0264,P038,2023-09-01,2023-09-03,2670.0,2670.0,0,on_time,ACH
PAY002810,T0264,P038,2023-10-01,2023-10-04,2670.0,2670.0,0,on_time,ACH
PAY002811,T0264,P038,2023-11-01,2023-11-04,2670.0,2670.0,0,on_time,check
PAY002812,T0264,P038,2023-12-01,2023-12-02,2670.0,2670.0,0,on_time,ACH
PAY002813,T0264,P038,2024-01-01,2024-01-03,2670.0,2670.0,0,on_time,ACH
PAY002814,T0264,P038,2024-02-01,2024-02-14,2670.0,2670.0,133.5,late,credit_card
PAY002815,T0264,P038,2024-03-01,2024-03-03,2670.0,2670.0,0,on_time,credit_card
PAY002816,T0264,P038,2024-04-01,2024-04-25,2670.0,2670.0,133.5,late,check
PAY002817,T0264,P038,2024-05-01,2024-05-03,2670.0,2670.0,0,on_time,credit_card
PAY002818,T0264,P038,2024-06-01,2024-06-03,2670.0,2670.0,0,on_time,credit_card
PAY002819,T0265,P022,2022-04-01,2022-04-04,1440.0,1440.0,0,on_time,credit_card
PAY002820,T0265,P022,2022-05-01,2022-05-02,1440.0,1440.0,0,on_time,credit_card
PAY002821,T0265,P022,2022-06-01,2022-06-02,1440.0,1440.0,0,on_time,credit_card
PAY002822,T0265,P022,2022-07-01,2022-07-08,1440.0,1440.0,72.0,late,ACH
PAY002823,T0265,P022,2022-08-01,2022-08-04,1440.0,1440.0,0,on_time,ACH
PAY002824,T0265,P022,2022-09-01,2022-09-19,1440.0,1440.0,72.0,late,check
PAY002825,T0265,P022,2022-10-01,2022-10-04,1440.0,1440.0,0,on_time,check
PAY002826,T0265,P022,2022-11-01,2022-11-03,1440.0,1440.0,0,on_time,ACH
PAY002827,T0265,P022,2022-12-01,2022-12-01,1440.0,1440.0,0,on_time,money_order
PAY002828,T0265,P022,2023-01-01,2023-01-04,1440.0,1440.0,0,on_time,check
PAY002829,T0265,P022,2023-02-01,2023-02-19,1440.0,1440.0,72.0,late,check
PAY002830,T0265,P022,2023-03-01,2023-03-14,1440.0,1440.0,72.0,late,money_order
PAY002831,T0266,P010,2022-04-01,2022-04-02,1640.0,1640.0,0,on_time,check
PAY002832,T0266,P010,2022-05-01,2022-05-03,1640.0,1640.0,0,on_time,ACH
PAY002833,T0266,P010,2022-06-01,2022-06-01,1640.0,1640.0,0,on_time,money_order
PAY002834,T0266,P010,2022-07-01,2022-07-02,1640.0,1640.0,0,on_time,credit_card
PAY002835,T0266,P010,2022-08-01,2022-08-03,1640.0,1640.0,0,on_time,ACH
PAY002836,T0266,P010,2022-09-01,2022-09-21,1640.0,1640.0,82.0,late,money_order
PAY002837,T0266,P010,2022-10-01,,1640.0,0,164.0,missed,
PAY002838,T0266,P010,2022-11-01,2022-11-02,1640.0,1640.0,0,on_time,money_order
PAY002839,T0266,P010,2022-12-01,2022-12-01,1640.0,1640.0,0,on_time,ACH
PAY002840,T0266,P010,2023-01-01,2023-01-01,1640.0,1640.0,0,on_time,ACH
PAY002841,T0266,P010,2023-02-01,2023-02-17,1640.0,1640.0,82.0,late,ACH
PAY002842,T0266,P010,2023-03-01,2023-03-19,1640.0,1640.0,82.0,late,ACH
PAY002843,T0267,P003,2023-02-01,2023-02-10,2990.0,2990.0,149.5,late,money_order
PAY002844,T0267,P003,2023-03-01,,2990.0,0,299.0,missed,
PAY002845,T0267,P003,2023-04-01,,2990.0,0,299.0,missed,
PAY002846,T0267,P003,2023-05-01,2023-05-01,2990.0,2990.0,0,on_time,credit_card
PAY002847,T0267,P003,2023-06-01,2023-06-12,2990.0,2990.0,149.5,late,check
PAY002848,T0267,P003,2023-07-01,,2990.0,0,299.0,missed,
PAY002849,T0267,P003,2023-08-01,2023-08-02,2990.0,2990.0,0,on_time,money_order
PAY002850,T0268,P031,2022-05-01,2022-05-01,2480.0,2480.0,0,on_time,ACH
PAY002851,T0268,P031,2022-06-01,2022-06-04,2480.0,2480.0,0,on_time,money_order
PAY002852,T0268,P031,2022-07-01,,2480.0,0,248.0,missed,
PAY002853,T0268,P031,2022-08-01,2022-08-02,2480.0,2480.0,0,on_time,ACH
PAY002854,T0268,P031,2022-09-01,2022-09-03,2480.0,2480.0,0,on_time,ACH
PAY002855,T0268,P031,2022-10-01,2022-10-03,2480.0,2480.0,0,on_time,credit_card
PAY002856,T0268,P031,2022-11-01,2022-11-02,2480.0,2480.0,0,on_time,ACH
PAY002857,T0268,P031,2022-12-01,2022-12-03,2480.0,2480.0,0,on_time,credit_card
PAY002858,T0268,P031,2023-01-01,2023-01-01,2480.0,2480.0,0,on_time,check
PAY002859,T0268,P031,2023-02-01,2023-02-01,2480.0,2480.0,0,on_time,credit_card
PAY002860,T0268,P031,2023-03-01,2023-03-04,2480.0,2480.0,0,on_time,credit_card
PAY002861,T0268,P031,2023-04-01,2023-04-01,2480.0,2480.0,0,on_time,check
PAY002862,T0269,P032,2024-11-01,2024-11-02,1050.0,1050.0,0,on_time,credit_card
PAY002863,T0269,P032,2024-12-01,2024-12-02,1050.0,1050.0,0,on_time,credit_card
PAY002864,T0269,P032,2025-01-01,2025-01-02,1050.0,1050.0,0,on_time,ACH
PAY002865,T0269,P032,2025-02-01,2025-02-04,1050.0,1050.0,0,on_time,check
PAY002866,T0269,P032,2025-03-01,2025-03-04,1050.0,1050.0,0,on_time,credit_card
PAY002867,T0269,P032,2025-04-01,2025-04-01,1050.0,1050.0,0,on_time,check
PAY002868,T0269,P032,2025-05-01,2025-05-04,1050.0,1050.0,0,on_time,ACH
PAY002869,T0270,P035,2024-03-01,2024-03-04,11300.0,11300.0,0,on_time,ACH
PAY002870,T0270,P035,2024-04-01,2024-04-02,11300.0,11300.0,0,on_time,ACH
PAY002871,T0270,P035,2024-05-01,2024-05-01,11300.0,11300.0,0,on_time,credit_card
PAY002872,T0270,P035,2024-06-01,2024-06-01,11300.0,11300.0,0,on_time,check
PAY002873,T0270,P035,2024-07-01,2024-07-03,11300.0,11300.0,0,on_time,credit_card
PAY002874,T0270,P035,2024-08-01,2024-08-04,11300.0,11300.0,0,on_time,check
PAY002875,T0270,P035,2024-09-01,2024-09-04,11300.0,11300.0,0,on_time,ACH
PAY002876,T0270,P035,2024-10-01,2024-10-19,11300.0,11300.0,565.0,late,ACH
PAY002877,T0270,P035,2024-11-01,2024-11-03,11300.0,11300.0,0,on_time,credit_card
PAY002878,T0270,P035,2024-12-01,2024-12-03,11300.0,11300.0,0,on_time,credit_card
PAY002879,T0270,P035,2025-01-01,2025-01-03,11300.0,11300.0,0,on_time,money_order
PAY002880,T0270,P035,2025-02-01,2025-02-04,11300.0,11300.0,0,on_time,ACH
PAY002881,T0271,P014,2023-10-01,2023-10-03,980.0,980.0,0,on_time,credit_card
PAY002882,T0271,P014,2023-11-01,2023-11-03,980.0,980.0,0,on_time,ACH
PAY002883,T0271,P014,2023-12-01,2023-12-03,980.0,980.0,0,on_time,credit_card
PAY002884,T0271,P014,2024-01-01,2024-01-03,980.0,980.0,0,on_time,ACH
PAY002885,T0271,P014,2024-02-01,2024-02-04,980.0,980.0,0,on_time,ACH
PAY002886,T0271,P014,2024-03-01,2024-03-03,980.0,980.0,0,on_time,check
PAY002887,T0271,P014,2024-04-01,2024-04-02,980.0,980.0,0,on_time,ACH
PAY002888,T0272,P010,2024-01-01,2024-01-23,2410.0,2410.0,120.5,late,credit_card
PAY002889,T0272,P010,2024-02-01,2024-02-21,2410.0,2410.0,120.5,late,credit_card
PAY002890,T0272,P010,2024-03-01,2024-03-10,2410.0,2410.0,120.5,late,ACH
PAY002891,T0272,P010,2024-04-01,2024-04-05,2410.0,2410.0,120.5,late,ACH
PAY002892,T0272,P010,2024-05-01,2024-05-08,2410.0,2410.0,120.5,late,ACH
PAY002893,T0272,P010,2024-06-01,,2410.0,0,241.0,missed,
PAY002894,T0272,P010,2024-07-01,2024-07-05,2410.0,2410.0,120.5,late,ACH
PAY002895,T0273,P005,2022-07-01,2022-07-03,2070.0,2070.0,0,on_time,credit_card
PAY002896,T0273,P005,2022-08-01,2022-08-04,2070.0,2070.0,0,on_time,credit_card
PAY002897,T0273,P005,2022-09-01,2022-09-03,2070.0,2070.0,0,on_time,credit_card
PAY002898,T0273,P005,2022-10-01,2022-10-01,2070.0,2070.0,0,on_time,check
